puzzle,solution,clues,difficulty,level
..1.5..9..3....8.7..48.9........8....4..2...6....7.1..32.9...4.6....2.78.......2.,281657493539214867764839512176398254943521786852476139327985641695142378418763925,24,5.9,Expert
.39..........8.....2.3495..3..9..2..59...7.83....2.7.....6.........3..4.7.1..4..8,439156872156782439827349516378915264592467183614823795243678951985231647761594328,25,5.8,Expert
.2.....8....1.8..9..53......3....7..1.....4.8...7...1....837....536....7.4......2,921576384374128569685394271538419726197263458462785913219837645853642197746951832,23,5.6,Expert
....2..9.41..........816.....7....65..8...71.9.....3...8...3.4......7.5..53.9..76,876324591412759638539816427147938265328645719965172384781563942694287153253491876,25,5.6,Expert
5.......6.4.76....3......8..9..364.2..2.7.8......5...16..2......5.....93........4,579128346841763259326549187195836472462971835783452961634297518258614793917385624,23,5.6,Expert
.8...362..5..8.........9.....9..14.8.2....3..7.....9...9.2.65.42.65.........18..6,984173625153682749672459183569321478428967351731845962897236514216594837345718296,26,5.7,Expert
..14..8..9......4..5.7...6.8..3.6...4...5.7..12....35.........2.....8.7..9...21..,261495837987263541354781269875326914436159728129874356618537492542918673793642185,24,6.1,Expert
........4....375.6.3.5..89....94....8.31.....7.62..9....2....8..5..2.....7.....3.,265891374189437526437562891521943768893176452746285913312754689658329147974618235,24,5.8,Expert
.4......1...7.5...9...3.........15.6.....2..8.79......4.2....3...53..8...9..4...7,543829761128765943967134285234981576651472398879653412482517639715396824396248157,22,6.0,Expert
6..43.....58...9..7...........14........2...6.......89...3....191..5.27..2...46..,692435817458671932731289564369148725185927346247563189876392451914856273523714698,23,6.1,Expert
2....67.93.......5..5.....16.9..1..25.26........4.....13..9.2.6............13..8.,281546739367918425495723861679381542542679318813452697134897256958264173726135984,24,5.8,Expert
.9.85...7....6912.5.....9..7....2...31....5...6.1......3.7....9....437.6......2..,296851347873469125541237968754382691318694572962175834635728419129543786487916253,25,5.6,Expert
4.....8....58.1..491...6......6...9.82.7...6.......5..1...6..4..93.52.8.5........,437529816265871934918346752751634298829715463346298571182967345693452187574183629,25,5.8,Expert
..62.957.5.....8...2..1.....3...69.......57.6.5.........97....2..8.......6.9.4...,816249573594367821723518469432876915981425736657193248349781652178652394265934187,23,6.0,Expert
4.1....3.....7..5425...1.9.9.58...1.....2......2..9.8.89...7.4...3.1.9...........,461598732389672154257341896975864213138725469642139587896257341523416978714983625,25,6.2,Expert
3....8..9...9...31....1.8........5.....3...9625...67..9..6......8..54....4.......,314568279865972431792413865136897542478325196259146783927681354683254917541739628,22,5.8,Expert
..2....9....5..4....8.76..34.....91...7.21...5....7..2.3..4.875.....3......1.....,652314798713589426948276153426835917387921564591467382139642875865793241274158639,24,5.6,Expert
.2...8.47............74.1.5..2.8....5.....81..13....5..5.4...9.1....9...6......31,325618947741592386968743125492185763576324819813976254257431698134869572689257431,24,5.6,Expert
..63.72.....8..7..7...1...3.63.....1.....5.3..12.6.5..........5...92...49....1...,186357249235894716794612853563279481479185632812463597641738925358926174927541368,24,5.6,Expert
....3.2...8...7.9.71..4.......2.3.84.52..1...8..........1...6.3.....59....7..9.1.,649138257283657491715942368176293584952481736834576129591824673368715942427369815,24,6.0,Expert
....8..6.7.41...3............76...9..95.1....21.7..5...4..7.2....12..6......9..53,123987465754162938869543172487625391395814726216739584548376219931258647672491853,25,5.6,Expert
........6.1..75.3....6.82....2.4..8.1.....9...8.3....7..8......62.8..5...7..596..,853124796216975834749638251962741385137586942485392167598267413624813579371459628,25,6.1,Expert
.......5.2....49.1..1.5...76.95..8...2..8.....7.963...7..6.......2....969.8.2..3.,387196254256374981491258367619542873523781649874963512735619428142835796968427135,27,5.6,Expert
..92...4.7.......9..5.3...7......8.....841.6.....571.45...84...4..7...3..8.1.....,319278546742516389865439217174962853953841762628357194537684921491725638286193475,25,6.2,Expert
..7.........24.1.5...37...4.7.1.26..5.....9..3.18.............2......53..2...6.8.,417685329836249175295371864978152643542763918361894257653418792184927536729536481,23,5.6,Expert
.8..1..637..8.........54..1........49.....2...75.4.......2.....1.....9....9..8317,584912763712836459693754821368127594941385276275649138837291645156473982429568317,23,6.9,Expert
....193.71..5....6...72.....4...5...3...6...1..54...6...3..6.59.5.2..............,524619387137584926869723415641835792378962541295471863783146259456297138912358674,23,6.8,Expert
.69..5.7.1..4...62.32.........5...2692...4....1.....487..6.........89..3......6..,869235471175498362432176589384517926927864135516923748793652814641789253258341697,25,5.8,Expert
..7.......1.78.92.....5......927..5...6.15...........3.....68..34.....1....8....5,487629531615783924923451768839274156276315489154968273592136847348597612761842395,22,6.0,Expert
7........6....34.5.9....62.9.5.....8..4.9...2.3.5...4......7.....78.5.......2..14,741256389682913475593478621925764138874391562136582947269147853417835296358629714,24,7.6,Expert
..7.6..3.1......6..2.5..8.9.7..1.5..2....8.4.58.3...9.......3...9.....5..6..4...1,957861234138492765624537819473619582219758643586324197741985326392176458865243971,25,5.7,Expert
.2..89......1.....5...4..38..4...69.7.....1...59.2......6..3.1.8....6.49...81....,423689571978135426561742938184357692732968154659421783246593817815276349397814265,25,5.9,Expert
31......6....2.4........8.7...5....8..8.469.......9.7...43....56...1...37....8...,319874526876125439452963817947531268238746951561289374124397685685412793793658142,23,6.0,Expert
.7........1....95..92...7.8..3..6....26.4........1..8...1.9...4.6.2.......93..52.,578129436314678952692435718183756249926843175457912683231597864765284391849361527,24,6.5,Expert
..7.....242..1.6....1..9.......2..5.78..6...9..2...84......8.7.5....3....9.......,937486512428715693651239784149827356785364129362951847213648975574193268896572431,22,5.9,Expert
.7.3.....8.......9.....768..2.....3...8.6.......7.42.....5..1..51..9....432...5..,971386452864125379253947681726851934348269715195734268689572143517493826432618597,23,5.6,Expert
..732.6...1.6...53.....9....89....6.3..2.........78..49......28.3..9.....24...3..,497325681812647953653819247789534162345261879261978534976153428538492716124786395,25,6.2,Expert
15..3................28.63.2..1..89...96.2..7.......5.5..9.7...6..42....8.......4,158736249362549781974281635235174896489652317716893452543967128691428573827315964,24,5.6,Expert
.83..5.....73...2.16..4.....3..6..9.4...5.....2.7...6361....48......6...........9,283675941547319826169842357735168294496253718821794563612937485974586132358421679,24,5.6,Expert
............53...6..2.763.542.......97...26....3....5.......5.....917.4..4..6.9.1,356821479714539826892476315421653798975182634683794152139248567568917243247365981,25,5.7,Expert
..2...3....7286...4......7..5...9....1.64..8.8....19.2..5.....19.....8...4..9...3,692174358537286419481935276753829164219643587864751932325468791976312845148597623,25,5.8,Expert
.........3....1.5....6.5.84.67......541..3..2....6..1...5.....942...6.......8.7..,654938127378421956912675384867142593541893672293567418785314269429756831136289745,23,5.8,Expert
..3.....2..19....7..9.325..9.8.4..3..4....1..2..38.........7...8..4..97....81.6..,573164892421958367689732514958241736346579128217386459134697285865423971792815643,26,5.6,Expert
...54..6....7..9.81.79...4......7...5.1.9.....2....8.4.53..1.......3.4....8.....1,892543167345716928167928543634187259581294736729365814953471682216839475478652391,24,5.6,Expert
.5..81..96.....3....1..5..87....6.......9.7...6.21..9...4.3.....1...8....3....2.4,352681479678924351941375628729856143185493762463217895894732516216548937537169284,24,6.2,Expert
4......8..5.73..9......2....7..6.3..6.2.....8.......5...765....53......18.......4,413596287258734196769182435175869342692345718384217659947651823536428971821973564,22,5.6,Expert
........39.....5....2..3.8..9..8.....2...54....4.7...94....27..1.753........9..6.,648759123973821546512643987791384652326915478854276319489162735167538294235497861,23,5.9,Expert
1.5.........49...37...........9..7......245.6.1.....4..5..6.4...6.24.9....71..2..,195382674628497153734651892546913728973824516812576349259768431361245987487139265,24,5.7,Expert
..7....4.63......9..83...2..8.6..4.......2.7....4.9..654....9....6..1..42....8...,927186345634725819158394627785613492469852173312479586541267938876931254293548761,24,5.6,Expert
1..5.....8.37......5..9..3......85.......7.8.9......134..1.....36...4.5..97.....4,129583746843761295756492831634918572215347689978625413482159367361274958597836124,24,6.0,Expert
....75..6.1.49...8....6......9.2..147..3..6........3..9....2....26.4..5..7....1..,283175496615493278497268531839526714752314689164987325941752863326841957578639142,24,6.1,Expert
.......64..5.3..98..9.6..2....1.2..5.735......1.........1..924.34............8...,728915364465237198139864527894172635273596481516483972681759243347621859952348716,23,5.9,Expert
.3..8.....4.96....9.........6....4..79.....8....2..5....8..5..3...43..61......87.,237581694841963752956742318365817429792354186184296537628175943579438261413629875,22,6.6,Expert
..9.......2.4..31...15....2..4....8..5........381....74.5.8..6......2..8.....69..,579213846826479315341568792214637589957824631638195427495781263763942158182356974,23,5.8,Expert
.6....5.7.9..8....1.....9....5..92.....3.....81..5..6...8..7.9....23..4......1...,362194587597683421184725936645879213729316854813452769438567192971238645256941378,22,6.5,Expert
7...9......1.......5.8.1...28.57.9.1.15..9............3.41..52......8..3...4...7.,746392185831756294952841736283574961615289347479613852394167528567928413128435679,24,5.7,Expert
...51....52.......6.4..3......2..5171....82.........4...8...7.....869...3...7.65.,983517462521684973674923185849236517156748239237195846468352791715869324392471658,24,5.6,Expert
.2.6..4..4.72..9...8...3.7..........25.4..1......7......8....3...3..46.........19,329617458417258963685943271874521396256439187931876542568192734193784625742365819,22,6.6,Expert
..7...58.........2..58..3.4...7.9.....825..1.26.3..9...8...3....12.7......95..8..,197432586843695172625817394351749268978256413264381957586123749412978635739564821,26,6.1,Expert
...1683.7...............16875.4..9..4...3...5....7....3.1..5..25....3.....6.2....,245168397168397254937254168753412986419836725682579431391645872524783619876921543,24,5.6,Expert
...81...4.1.4...65..4..6..91.5.....3.7.52...6.......7.2...4.9...8.......6..7.2.5.,526819734918437265734256819165978423873524196492361578251643987387195642649782351,26,5.9,Expert
.1.2.8..9.......5..5....7....3....6..8.3..12..2.9.........69.....5.4..7.4.8...3..,317258649246791853859634712573412968984376125621985437732169584195843276468527391,23,5.8,Expert
...849....2...594..........7.25.3..4..62..3.........71..5..7..96...8..3...8.....6,567849123321765948984321657792513864146278395853496271215637489679184532438952716,25,5.8,Expert
...6.8......72..89.6....4......7..3...6..9.....54..2...1..3.....248...7...9....1.,792648153453721689861395427948172536236589741175463298517934862324816975689257314,23,5.8,Expert
.8.2.....2...3..7.1....4.............369.2..8..18...4...3.8...6.....1..5...6..98.,387295461264138579159764823845317692736942158921856347473589216698421735512673984,23,5.9,Expert
.....3.8....74.9..76..........48..19..3.2.8.5..5..12...37....9.8..1...242........,524913687318746952769258431672485319143629875985371246437562198896137524251894763,26,5.6,Expert
8...9...3....4...2..7...6......6.3..5..73.....831...5...89...7..4....2....2..1...,854296713196347582237815649471569328529738164683124957318952476745683291962471835,23,5.7,Expert
.1...2..42...6........45..3..4.7.8...6..........6.34.1.9.........7.8..9.....9.5.2,915732684243861957678945213324179865761458329859623471492516738537284196186397542,23,5.7,Expert
43..8.16.....4.......3.2..5.....769.1.........6..5.8.26..1.....87..3.....9.....56,432785169985641237716392485548217693129863574367954812653129748874536921291478356,25,5.7,Expert
2....96..35.....9..4.3....2..8.........791.8.9.54..2....2...1.91..9.8..........4.,287149653351826497649375812718652934423791586965483271872534169134968725596217348,25,5.6,Expert
.3...64.....235.1...7..1....4.5.......8...69.76........1....7.4..492...8..3......,531796482486235917297841356349562871128473695765189243912358764654927138873614529,24,5.7,Expert
..2.....64..7..9...98..2.4....2..6...5..1......13..2.7....2..85....9..6.3..4.....,512849376436751928798632541843275619257916834961384257679123485124598763385467192,24,5.9,Expert
.5.........3...2......2.934..1.3..2...5.....7...7.8.....421...85......1.3...65.4.,256394871943871256187526934871639425695142387432758169764213598529487613318965742,24,5.7,Expert
...47......2...9...8.9....77....6.......35.183..89.....1.....954............5..26,936472581172568934584913267758126349249735618361894752613247895425689173897351426,23,6.1,Expert
.3.2...4...2..8.6.8..6..9......7....5..8......7...2..6.17...3.....4.5.8.......1..,736291548192548763854637912261374859543869271978152436417986325329415687685723194,22,5.6,Expert
..96..4......9.257..5......3.75.96..69.4.7.......6...........3.15...8....4..7..12,279615483416893257835742196327589641691437825584261379762154938153928764948376512,26,6.0,Expert
